City,OtherName,Country,Latitude,Longitude,Certainty,year,pop
Ratlam,,India,23.330330000,75.040320000,1,1900,35000
Ravenna,,Italy,44.417500000,12.201110000,1,1900,34000
Rawalpindi,,Pakistan,33.600700000,73.067900000,1,1900,86000
Rawtenstall,,United Kingdom,53.700760000,-2.284420000,1,1900,30000
Reading,,United Kingdom,51.456250000,-0.971130000,1,1900,76000
Reading,Pennsylvania,United States of America,40.335647000,-75.926875000,1,1900,78000
Recife,Pernambuco,Brazil,-8.053890000,-34.881110000,1,1900,155000
Regensburg,Ratisbon,Germany,49.015000000,12.095560000,1,1900,45000
Reggio di Calabria,,Italy,38.111300000,15.647292000,2,1900,37000
Reims,Rheims,France,49.250000000,4.033330000,1,1900,108000
Remscheid,,Germany,51.179830000,7.192500000,1,1900,58000
Rennes,,France,48.111980000,-1.674290000,1,1900,74000
Rhondda,,Wales,51.658960000,-3.448850000,1,1900,367000
Richmond,Virgina,United States of America,37.533300000,77.466700000,3,1900,85000
Riga,,Russian Federation,56.946000000,24.105890000,1,1900,294000
Rio de Janeiro,,Brazil,-22.902780000,-43.207500000,1,1900,744000
Roanne,,France,46.033330000,4.066670000,1,1900,34000
Rochdale,,United Kingdom,53.617660000,-2.155200000,1,1900,82000
Rochefort,,Belgium,50.163100000,5.221600000,1,1900,30000
Rochester,,United Kingdom,51.386067000,0.487261000,1,1900,110000
Rochester,New York,United States of America,43.161031000,-77.610922000,1,1900,162000
Rockford,Illinois,United States of America,42.259444000,-89.064444000,3,1900,31000
Rome,,Italy,41.894740000,12.483900000,1,1900,438000
Rosario,,Argentina,-32.946820000,-60.639320000,1,1900,112000
Rostock,,Germany,54.088700000,12.140490000,1,1900,54000
Rostov-on-Don,Rostov,Russian Federation,47.233300000,39.413940000,1,1900,142000
Rotherham,,United Kingdom,53.430120000,-1.356780000,1,1900,53000
Rotterdam,,Netherlands,51.922500000,4.479170000,1,1900,368000
Roubaix,Roubaix-Tourcoing,France,50.692706000,3.177847000,2,1900,267000
Rouen,,France,49.443130000,1.099320000,1,1900,185000
Ruhr,,Germany,51.407415000,6.862626000,1,1900,766000
Ryazan,,Russian Federation,54.609542000,39.712586000,1,1900,44000
s'Hertogenbosch,Bois-le-Duc,Netherlands,51.697819000,5.303667000,1,1900,32000
Saarbrucken,Saarbrcken ,Germany,49.235400000,6.981650000,1,1900,75000
Sagar,Saugor,India,23.830000000,78.710000000,2,1900,42000
Saginaw,Michigan,United States of America,43.419470000,-83.950807000,3,1900,42000
Saharanpur,,India,29.967900000,77.545220000,1,1900,65000
Saint Petersburg,Leningrad,Russian Federation,59.894440000,30.264170000,1,1900,1439000
Saint-Quentin,,France,49.847066000,3.287400000,1,1900,46000
Salem,,India,11.664325000,78.146014000,1,1900,70000
Salem,Massachusetts,United States of America,42.519539000,-70.896717000,1,1900,49000
Salt Lake City,Utah,United States of America,40.760780000,-111.891050000,1,1900,53000
Salvador,"Sao Salvador, Bahia",Brazil,-12.971110000,-38.510830000,1,1900,205000
Salzburg,,Austria,47.799410000,13.043990000,1,1900,32000
Samarkand,Sumarqand,Uzbekistan,39.657600000,66.947561000,1,1900,58000
Sambhal,,India,28.583230000,78.566890000,3,1900,42000
San Antonio,Texas,United States of America,29.424122000,-98.493628000,1,1900,53000
San Francisco,California,United States of America,37.774930000,-122.419416000,1,1900,439000
San Juan,,Puerto Rico,18.450000000,-66.066700000,1,1900,32000
San Luis Potosi,San Luis Potos  ,Mexico,22.149930000,-100.982800000,1,1900,61000
San Salvador,,El Salvador,13.706899000,-89.202258000,1,1900,59000
San Sebastian,,Spain,43.312830000,-1.974990000,1,1900,30000
Sana'a ,Sanaa,Yemen,15.354720000,44.206670000,1,1900,58000
Sankt Gallen,,Switzerland,47.424482000,9.376717000,1,1900,33000
Santa Cruz,,Spain,28.466667000,-16.250000000,3,1900,38000
Santander,,Spain,43.464720000,-3.804440000,1,1900,54000
Santiago,,Chile,-33.450000000,-70.666667000,1,1900,290000
Santiago de Cuba,,Cuba,20.019833000,-75.813917000,1,1900,43000
Santiago de Queretaro,"Santiago de Quertaro, Queretaro",Mexico,20.588792000,-100.389889000,2,1900,33000
Santos,,Brazil,-23.960830000,-46.333610000,1,1900,30000
Sao Luis,"Maranhao, So Lus ",Brazil,-2.528300000,-44.304400000,3,1900,36000
Sao Paolo,So Paulo,Brazil,-23.547500000,-46.636110000,1,1900,239000
Sapporo,,Japan,43.064170000,141.346940000,1,1900,44000
Sarajevo,"Bosna-Serai, Serajevo",Bosnia and Herzegovina,43.848640000,18.356440000,1,1900,44000
Saratov,,Russian Federation,51.540560000,46.008610000,1,1900,163000
Sasebo,,Japan,33.159170000,129.722780000,1,1900,49000
Sassari,,Italy,40.727220000,8.560280000,1,1900,32000
Savannah,Georgia,United States of America,32.083540000,-81.099830000,1,1900,54000
Schenectady,New York,United States of America,42.814240000,-73.939570000,1,1900,31000
Scranton,Pennsylvania,United States of America,41.408970000,-75.662410000,1,1900,144000
Seattle,Washington,United States of America,47.606210000,-122.332070000,1,1900,85000
Semarang,,Indonesia,-6.993200000,110.420300000,1,1900,89000
Sendai,,Japan,38.266667000,140.866667000,1,1900,90000
Seoul,Hanyang,Republic of Korea,37.568260000,126.977830000,1,1900,195000
Sevastopol,,Russian Federation,44.588830000,33.522400000,1,1900,57000
Shahjahanpur,,India,27.881420000,79.910900000,3,1900,76000
Shanghai,,China,31.222220000,121.458060000,1,1900,619000
Shaoxing,Shaohing,China,30.000000000,120.583333000,1,1900,90000
Sheffield,,United Kingdom,53.381128000,-1.470086000,1,1900,403000
Shenyang,"Fengtien, Mukden",China,41.792220000,123.432780000,1,1900,160000
Shikarpur,,Pakistan,27.950000000,68.650000000,2,1900,48000
Shimonoseki,,Japan,33.950000000,130.950000000,1,1900,68000
Shiraz,,Iran,29.610310000,52.531140000,1,1900,53000
Shizuoka,Sumpu,Japan,34.977120000,138.383084000,2,1900,43000
Shkoder,"Shkodra, Scutari",Albania,42.074300000,19.527661000,1,1900,32000
Shuangcheng,Shuangchengpu,China,45.395992000,126.293015000,3,1900,37000
Sialkot,,Pakistan,32.510100000,74.543130000,1,1900,57000
Simferopol,,Crimea,44.952117000,34.102417000,1,1900,60000
Singapore,,Singapore,1.289670000,103.850070000,1,1900,193000
Sioux City,Iowa,United States of America,42.499990000,-96.400310000,1,1900,33000
Sivas,,Turkey,39.748330000,37.016110000,1,1900,43000
Smolensk,,Russian Federation,54.781800000,32.040100000,1,1900,57000
Smyrna,Izmir,Turkey,38.412730000,27.138380000,1,1900,201000
Sofia,,Bulgaria,42.697510000,23.324150000,1,1900,67000
Solapur,Sholapur,India,17.659919000,75.906391000,1,1900,63000
Solingen,,Germany,51.173430000,7.084500000,1,1900,45000
Sopron,,Hungary,47.685010000,16.590490000,1,1900,30000
South Bend,Indiana,United States of America,41.683380000,-86.250010000,1,1900,35000
Southampton,,United Kingdom,50.903950000,-1.404280000,3,1900,102000
Sovetsk,Tilsit,Russian Federation,55.083333000,21.883333000,2,1900,34000
Spokane,Washington,United States of America,47.659660000,-117.429080000,1,1900,36000
Springfield,Illinois,United States of America,39.783000000,-89.650000000,1,1900,34000
Springfield,Massachusetts,United States of America,42.112411000,-72.547455000,1,1900,88000
Springfield,Ohio,United States of America,39.926944000,-83.804167000,1,1900,38000
Srimantapur,"Serampore, Serampur, Srirampur, Srirampore, Shreerampur, Shreerampore, Shrirampur, Shrirampore, Srerampore, Serampur",India,22.750000000,88.340000000,2,1900,75000
Srinagar,,India,34.088420000,74.802980000,1,1900,122000
St. Helens,Oregon,United States of America,45.859444000,-122.816944000,2,1900,83000
St. John,,Canada,45.273315000,-66.063308000,3,1900,40000
St. John's,,Canada,47.564940000,-52.709310000,3,1900,30000
St. Louis,Missouri,United States of America,38.626978000,-90.199403000,1,1900,614000
Stavanger,,Norway,58.970050000,5.733320000,1,1900,30000
Stavropol,,Russian Federation,45.049999000,41.966670000,1,1900,46000
Stockholm,,Sweden,59.332580000,18.064900000,1,1900,300000
Stoke,,United Kingdom,53.250000000,-2.866670000,1,1900,205000
Stralsund,,Germany,54.309110000,13.081800000,1,1900,31000
Strasbourg,Strassburg,France,48.583420000,7.742960000,1,1900,172000
Stuttgart,,Germany,48.782320000,9.177020000,1,1900,224000
Subotica,"Szabadka, Maria Theresiopel",Serbia,46.100278000,19.665556000,2,1900,81000
Sunderland,,United Kingdom,54.904650000,-1.382220000,2,1900,144000
Surabaya,Soerabaja,Indonesia,-7.249170000,112.750830000,1,1900,146000
Surakarta,Soerakarta,Indonesia,-7.556110000,110.831670000,1,1900,109000
Surat,,India,21.195940000,72.830230000,1,1900,128000
Suzhou,Soochow,China,31.300000000,120.600000000,1,1900,280000
Swansea,,Wales,51.620790000,-3.943230000,1,1900,91000
Swatow,Shantou,China,23.353299000,116.681838000,2,1900,40000
Swindon,,United Kingdom,51.557970000,-1.781160000,1,1900,44000
Sydney,,Australia,-33.867850000,151.207320000,1,1900,478000
Syracuse,,Greece,37.060822370,15.294202640,2,1900,108000
Syzran,,Russian Federation,53.166667000,48.466667000,1,1900,33000
Szczecin,Stettin,Poland,53.416667000,14.583333000,2,1900,210000
Szeged,Szegedin,Hungary,46.255000000,20.145000000,2,1900,100000
Szekesfehervar,Szkesfehrvr ,Hungary,47.189950000,18.410340000,1,1900,30000
Szentes,,Hungary,46.656270000,20.272010000,1,1900,31000
Tabriz,,Iran,38.080000000,46.291900000,1,1900,175000
Tacoma,Washington,United States of America,47.252880000,-122.444290000,1,1900,37000
Taganrog,,Russian Federation,47.236170000,38.896880000,1,1900,58000
Taian,Shandong province,China,36.200000000,117.083333000,2,1900,45000
Tainan City,Taiwan,China,22.983333000,120.183330000,3,1900,45000
Taipei,,Taiwan,25.047760000,121.531850000,1,1900,80000
Taiyuan,,China,37.870590000,112.548879000,1,1900,60000
Takamatsu,,Japan,34.342788000,134.046574000,1,1900,34000
Takaoka,,Japan,36.750000000,137.016670000,1,1900,31000
Takasaki,,Japan,36.333330000,139.016670000,1,1900,31000
Talca,,Chile,-35.426400000,-71.655420000,1,1900,39000
Tallinn,Reval,Estonia,59.436961000,24.753575000,1,1900,66000
Tambov,,Russian Federation,52.731690000,41.443260000,1,1900,49000
Tammerfors,Tampere,Finland,61.498151000,23.761025000,1,1900,40000
Tangier,,Morocco,35.767270000,-5.799750000,1,1900,30000
Tanta,,Egypt,30.783333000,31.000000000,2,1900,56000
Tarnow,,Poland,50.012500000,20.988611000,2,1900,31000
Tartu,Dorpat,Estonia,58.380685000,26.725015000,1,1900,42000
Tashkent,,Uzbekistan,41.264650000,69.216270000,1,1900,180000
Taunton,Massachusetts,United States of America,41.900000000,-71.090278000,1,1900,31000
Tbilisi,Tiflis,Georgia,41.709975000,44.792989000,1,1900,175000
Tehran,Teheran,Iran,35.694390000,51.421510000,1,1900,150000
Teresina,Therezina,Brazil,-5.089212000,-42.801627000,1,1900,45000
Ternopol,Tarnopol,Ukraine,49.484790000,25.621045000,1,1900,30000
Terre Haute,Indiana,United States of America,39.466700000,-87.413910000,1,1900,36000
Thanjavur,Tanjore,India,10.786999000,79.137827000,1,1900,57000
The Hague,s-Gravenhage,Netherlands,52.070492000,4.300694000,1,1900,236000
Thessaloniki,"Salonica, Thessalonica",Greece,40.639350000,22.944606000,1,1900,140000
Thiruvananthapuram,Trivandrum,India,8.487495000,76.948623000,3,1900,57000
Tianjin,Tientsin,China,39.142220000,117.176670000,1,1900,700000
Tianshui,"Tsinchow, Tienshui",China,34.579520000,105.742380000,1,1900,50000
Tilburg,,Netherlands,51.555510000,5.091300000,1,1900,41000
Timisoara,Temesvar,Romania,45.755533000,21.230000000,2,1900,53000
Tiruchirappalli,Trichinopoly,India,10.805000000,78.685556000,3,1900,103000
Tokushima,,Japan,34.070269000,134.554844000,1,1900,62000
Tokyo,"Yedo, Edo",Japan,35.689500000,139.691710000,1,1900,1497000
Toledo,Ohio,United States of America,41.571019000,-83.966889000,1,1900,131000
Tomsk,,Russian Federation,56.497710000,84.974370000,1,1900,63000
Tonk,,India,26.166380000,75.788240000,2,1900,39000
Topeka,Kansas,United States of America,39.048330000,-95.678040000,1,1900,33000
Toronto,,Canada,43.700110000,-79.416300000,1,1900,205000
Torquay,,United Kingdom,50.479200000,-3.530500000,3,1900,33000
Toulon,,France,43.116670000,5.933330000,1,1900,78000
Toulouse,,France,43.604260000,1.443670000,1,1900,127000
Tournai,Doornik,Belgium,50.607150000,3.389320000,1,1900,35000
Tours,,France,47.383330000,0.683330000,1,1900,64000
Toyama,,Japan,36.695952000,137.213677000,3,1900,57000
Trabzon,Trebizond,Turkey,41.001450000,39.717806000,3,1900,40000
Trapani,,Italy,38.015840000,12.510770000,1,1900,45000
Trenton,,United States of America,40.223700000,-74.764000000,1,1900,73000
Trier,Treves,Germany,49.755650000,6.639350000,1,1900,43000
Trieste,Triest,Italy,45.633333000,13.800000000,2,1900,132000
Tripoli,,Libya,32.876175000,13.187508000,1,1900,30000
Trondheim,,Norway,63.430490000,10.395060000,1,1900,38000
Troy,New York,United States of America,42.728411000,-73.691786000,1,1900,114000
Troyes,,France,48.300000000,4.083330000,1,1900,53000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889000,118.585830000,3,1900,50000
Tsu,,Japan,34.716667000,136.500000000,2,1900,34000
Tucuman,Tucumn ,Argentina,-26.808285000,-65.217590000,1,1900,42000
Tula,,Russian Federation,54.107722000,37.573261000,1,1900,109000
Tunis,,Tunisia,36.818811000,10.165961000,1,1900,156000
Turin,,Italy,45.070490000,7.686820000,1,1900,330000
Tver,Kalinin  ,Russian Federation,56.858722000,35.917597000,1,1900,53000
Udaipur,,India,24.571270000,73.691544000,3,1900,46000
Ufa,,Russian Federation,54.785170000,56.045620000,1,1900,49000
Ujjain,,India,23.182390000,75.776430000,3,1900,39000
Ulaanbaatar,"Ulan Bator, Urga",Mongolia,47.920000000,106.920000000,3,1900,38000
Ulm,,Germany,48.398410000,9.991550000,1,1900,52000
Ulyanovsk,Simbirsk,Russian Federation,54.316684000,48.383413000,1,1900,44000
Uralsk,Oral,Kazakhstan,51.233333000,51.366667000,1,1900,38000
Urmieh,Urmia,Iran,37.555278000,45.072499000,3,1900,35000
Urumqi,"rmqi, Tihwa, Bishbaliq, Urumchi",China,43.825644000,87.616822000,1,1900,50000
Usti nad Labem,Aussig,Czech Republic,50.661116000,14.053146000,1,1900,37000
Utica,New York,United States of America,43.096569000,-75.231887000,1,1900,56000
Utrecht,,Netherlands,52.090830000,5.122220000,1,1900,104000
Utsunomiya,Utsonomiya,Japan,36.555112000,139.882807000,1,1900,36000
Uwajima,Uajima,Japan,33.223340000,132.560558000,3,1900,36000
Vadodara,Baroda,India,22.307310000,73.181098000,3,1900,105000
Valencia,,Spain,39.469908000,-0.376289000,1,1900,213000
Valencia,,Venezuela,10.174124000,-67.999519000,1,1900,38000
Valladolid,,Spain,41.655180000,-4.723720000,1,1900,68000
Valletta,Valetta,Malta,35.899720000,14.514720000,1,1900,61000
Valparaiso,,Chile,-33.050000000,-71.616700000,1,1900,145000
Varanasi,Benares,India,25.317645000,82.973914000,2,1900,211000
Varna,,Bulgaria,43.216670000,27.916670000,1,1900,33000
Vellore,,India,12.918400000,79.132550000,1,1900,43000
Venice,,Italy,45.440847000,12.315514000,1,1900,171000
Verona,,Italy,45.434190000,10.997790000,1,1900,66000
Verviers,,Belgium,50.589070000,5.862410000,1,1900,49000
Viborg,,Denmark,56.453190000,9.402010000,1,1900,31000
Vicenza,,Italy,45.545478000,11.535422000,1,1900,32000
Vienna,Wien,Austria,48.208490000,16.372080000,1,1900,1698000
Vilnius,Vilna,Lithuania,54.683333000,25.283333000,1,1900,162000
Visakhapatnam,Vizagapatam,India,17.686816000,83.218482000,2,1900,40000
Vitebsk,,Belarus,55.190400000,30.204900000,1,1900,73000
Vizianagaram,,India,18.107187000,83.395302000,3,1900,36000
Vladikavkatz,,Russian Federation,43.083295000,44.649944000,1,1900,49000
Vladimir,,Russian Federation,56.136550000,40.396580000,1,1900,32000
Vladivostok,,Russian Federation,43.105620000,131.873530000,1,1900,38000
Volgograd,"Stalingrad, Tsaritsyn",Russian Federation,48.719390000,44.501840000,2,1900,67000
Voronezh,,Russian Federation,51.672040000,39.184300000,1,1900,84000
Wakayama,,Japan,34.225986000,135.167508000,1,1900,65000
Wakefield,,United Kingdom,53.680100000,-1.492000000,2,1900,40000
Wanxian,Wanhsien,China,30.900000000,108.467000000,3,1900,70000
Warrington,,United Kingdom,53.392540000,-2.580240000,1,1900,63000
Warsaw,,Poland,52.229770000,21.011780000,1,1900,724000
Washington D.C.,Washington,United States of America,38.914144000,-77.023400000,1,1900,278000
Waterbury,Connecticut,United States of America,41.558150000,-73.051500000,2,1900,51000
Weihai,Weihaiwei,China,37.516667000,122.116667000,3,1900,30000
Weisbaden,Lainz-Weisbaden,Germany,50.063080000,8.243344000,1,1900,193000
Wellington,,New Zealand,-41.286452000,174.776253000,1,1900,48000
Wenzhou,"Wenchow, Luchow",China,27.999420000,120.666820000,1,1900,80000
Wheeling,West Virginia,United States of America,40.063962000,-80.720915000,3,1900,65000
Wigan,,United Kingdom,53.533330000,-2.616670000,1,1900,60000
Wilkes-Barre,Pennsylvania,United States of America,41.245915000,-75.881310000,1,1900,109000
Winnipeg,,Canada,49.884400000,-97.147040000,1,1900,41000
Worcester,,United Kingdom,52.189350000,-2.220010000,2,1900,46000
Worcester,,United States of America,42.266667000,-71.800000000,1,1900,118000
Worms,,Germany,49.632780000,8.359160000,1,1900,40000
Wroclaw,Breslau,Germany,51.116667000,17.033333000,3,1900,422000
Wuhan,Wuchang,China,30.583330000,114.266670000,1,1900,450000
Wuhu,,China,31.337280000,118.373510000,1,1900,80000
Wuppertal,Barmen-Elberfeld,Germany,51.268752000,7.180260000,2,1900,298000
Wurzburg,Wrzburg ,Germany,49.791558000,9.953694000,1,1900,75000
Wuxi,"Jiangsu province, Wuchang, Wuhsi",China,31.491170000,120.311910000,1,1900,200000
Wuzhou,Wuchow,China,23.476963000,111.279115000,2,1900,50000
Xiamen,"Amoy, Hsiamen",China,24.479790000,118.081870000,1,1900,100000
Xian,"Sian, Changan, Xi'an",China,34.341485000,108.940404000,1,1900,250000
Xiangyang,"Siangfan, Siangyang",China,32.017000000,112.133000000,3,1900,70000
Xingtai,Shunteh,China,37.063100000,114.494000000,3,1900,32000
Xining,,China,36.616670000,101.766670000,1,1900,60000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.260000000,117.210000000,1,1900,45000
Yadz,Yezd,Iran,31.896611000,54.360681000,1,1900,50000
Yamagata,,Japan,38.243127000,140.341385000,1,1900,36000
Yangon,,Myanmar,16.805280000,96.156110000,1,1900,229000
Yangzhou,Yangchow,China,32.400000000,119.416667000,2,1900,60000
Yarkand,Yarcant,China,38.414289000,77.246006000,2,1900,70000
Yaroslavl,,Russian Federation,57.626072000,39.884464000,2,1900,76000
Yekaterinburg,Ekaterinburg,Russian Federation,56.833333000,60.600000000,1,1900,54000
Yelets,Elets,Russian Federation,52.616667000,38.466667000,2,1900,38000
Yichang,Ichang,China,30.716667000,111.283333000,2,1900,35000
Yogyakarta,Jogjakarta,Indonesia,-7.797139000,110.368833000,1,1900,72000
Yokohama,,Japan,35.443708000,139.638026000,1,1900,245000
Yonezawa,,Japan,37.916670000,140.116670000,1,1900,31000
York,,United Kingdom,53.962301000,-1.081884000,1,1900,76000
Youngstown,Ohio  ,United States of America,41.100000000,-80.650000000,1,1900,44000
Zacatecas,,Mexico,22.768430000,-102.581410000,1,1900,39000
Zagazig,,Egypt,30.587680000,31.502000000,1,1900,35000
Zagreb,,Croatia,45.814440000,15.977980000,1,1900,61000
Zanzibar,,Tanzania,-6.163940000,39.197930000,1,1900,40000
Zaragoza,,Spain,41.648792000,-0.889581000,1,1900,99000
Zaria,,Nigeria,11.111280000,7.722700000,1,1900,40000
Zhangjiakou,Kalgan,China,40.824418000,114.887543000,2,1900,60000
Zhangye,Kanchow,China,38.933330000,100.450000000,3,1900,50000
Zhitomir,,Ukraine,50.254650000,28.658667000,1,1900,80000
Zhongshan,Chungshan,China,22.517646000,113.392782000,3,1900,53000
Zittau,,Germany,50.897720000,14.807640000,1,1900,30000
Zunyi,Tsunyi,China,27.686666700,106.907222200,3,1900,45000
Zurich,,Switzerland,47.366670000,8.550000000,1,1900,150000
Zwickau,,Germany,50.727240000,12.488390000,1,1900,62000
Amber,Amer,India,26.985847000,75.888251000,3,1901,4956
Anantpur,"Penugonda, Penukonda ",India,14.083390000,77.595880000,3,1901,6806
Aurangabad,,India,19.876165000,75.343314000,1,1901,30219
